citationID,citationName,citedReferences
f8a0491ba4e246ba2df1f1eefeda7069ac8f5adb,A neutrosophic enhanced best–worst method for considering decision-makers’ confidence in the best and worst criteria,04e2e60534316a3d00943c3289a757137917df63$$@$$599eec36cd56f2ab13cece160baa5b5fc12220af$$@$$6c1cc9bf1e287a577b69a03fa810f1eb4dcc4af0$$@$$3ab791f54ac60522cf336a687b2526230ba83fd9
938c0253f26242c30a514622adbadbb4e077f27e,"Analysis of Priority Scale for Watershed Reforestation Using Trapezoidal Fuzzy VIKOR Method: A Case Study in Semarang, Central Java Indonesia",b31aa0b60875ea0e0d7f2aeffc93ace4e18ed3da
116a01f0fdb1e31c53a7b546e0897ebabd90880c,Picture fuzzy normalized projection and extended VIKOR approach to software reliability assessment,b31aa0b60875ea0e0d7f2aeffc93ace4e18ed3da$$@$$d86a84ef098d32d89ee93dd0e812d0c763774616
17d2020ced0f324ce4c65a99d34e99058a11f3ec,A Hybrid Approach of Interval Neutrosophic Vague Sets and DEMATEL with New Linguistic Variable,6c1cc9bf1e287a577b69a03fa810f1eb4dcc4af0$$@$$99a1f72367e272c331b054230b813cb6c1e2776d
25bc900fda4a67d9a2a27046e463eb5e43b73b39,A Bipolar Neutrosophic Multi Criteria Decision Making Framework for Professional Selection,6fb552017b8a4164bb3878660c56afcd8ed60d17$$@$$99a1f72367e272c331b054230b813cb6c1e2776d
145134332c6801d9c27d0bc66102c7b5e8d5317b,BMBJ-neutrosophic subalgebra in BCI/BCK-algebras,99a1f72367e272c331b054230b813cb6c1e2776d
9d120c641070ff07f89320646140890e0ce32fd8,Failure prioritization and control using the neutrosophic best and worst method,99a1f72367e272c331b054230b813cb6c1e2776d$$@$$3ab791f54ac60522cf336a687b2526230ba83fd9
0f2cff7973f3953dd0b6858b2c9a68cb17c48d71,Fuzzy Multicriteria Decision-Making Model (MCDM) for Raw Materials Supplier Selection in Plastics Industry,d86a84ef098d32d89ee93dd0e812d0c763774616$$@$$cb196325e93cd5669ef3928635bba35150c355fa$$@$$ba3067b5f825a488651ec203cf6e3e6558c00b4d
7de9532402286d17dcd78b799d6ec6bb6afbc7be,Group Decision Making in Evaluation and Ranking of Students by Extended Simple Multi-Attribute Rating Technique,b31aa0b60875ea0e0d7f2aeffc93ace4e18ed3da
9fa18e067611f5597e2ece4d9956a088a822a8f5,Large-Scale Green Supplier Selection Approach under a Q-Rung Interval-Valued Orthopair Fuzzy Environment,887da64c4932ab97ccee750614e48647b408db7c
1800d028e4ee7513baeab809a4d1bc1a255a2215,New approach on differential equation via trapezoidal neutrosophic number,99a1f72367e272c331b054230b813cb6c1e2776d
e1fa71717fd0ba1a2f4883d4d8f3e50947b5c323,Developing the Neutrosophic Fuzzy FMEA Method as Evaluating Risk Assessment Tool,3ab791f54ac60522cf336a687b2526230ba83fd9$$@$$bfbc074e677a4183fa370aee9ea3924da8e4f653$$@$$93ac8deec9c262228853491411a49b99480bf977$$@$$e0be278c74b19fe5e99c4db4f10155f3817083b1$$@$$6fb552017b8a4164bb3878660c56afcd8ed60d17
b5cb9441da1b9076d8bb255f226a1ea6a6baf832,Extending PESTEL technique to neutrosophic environment for decisions making in business management,99a1f72367e272c331b054230b813cb6c1e2776d
4c8c55fd01743eeaf930fda0e450ca285cea6594,An approach of TOPSIS technique for developing supplier selection with group decision making under type-2 neutrosophic number,bfbc074e677a4183fa370aee9ea3924da8e4f653$$@$$04e2e60534316a3d00943c3289a757137917df63$$@$$6651ce77e91aa947d368b210e6e542b908df0fb9
81410900eafc88f7e4b1cd8e2217c6f0088cc853,Sustainable supplier selection based on industry 4.0 initiatives within the context of circular economy implementation in supply chain operations,b31aa0b60875ea0e0d7f2aeffc93ace4e18ed3da$$@$$576cceadbd211651c4e80e8b5c774b4f444a84cb
15902548f223ae58eefd33b0eca9ee7507abd4d0,Operational efficiency evaluation of Urban and rural residents' basic pension insurance system based on the triangular fuzzy neutrosophic GRA method,599eec36cd56f2ab13cece160baa5b5fc12220af
