citationID,citationName,citedReferences
4eb5238c27cd907e44f0c140be6e8b4f427f6320,Improved synchronization criteria for fractional-order complex-valued neural networks via partial control,0ca84ee22c77fc2d8e20ff71b31af2f283523c25$$@$$46a788ece2e735f926c086a0f85ee36d4bdc4466$$@$$f143befc513c73e824c107b731630d77c1bbfd28$$@$$3557843b9d6fd92ec4671deaf4bb1db6b64252ee$$@$$6fff08113b5eb02bcee1e6b9f5509ce8ebe8b627$$@$$86a24fa015f82b959f0f3e6834ed3320a40c3d98$$@$$ac9d35e602111aad6be2141978813b66675a53f8$$@$$480290cd146240fca81b4f3d28b9694ad294c198$$@$$d1a7f3c9d1c5b8707aeff9daaf217f423bea0676$$@$$3f0d94038554dc16edc3c1c63aae786121ba920b$$@$$31ddb7945ddff4ae8fe29a8fcadb80ffd90caec0$$@$$b9d81fae48e5def5351453e14c68977f571a1276$$@$$3cedd13121bee46d031c5210b59b8810b66c54f8$$@$$3c634e20bf510d12d28b5dfeb4659bc7adf2043f
69b6e0c97d502c66ef04b1281f697a05b050194f,Finite-Time Projective Synchronization of Fractional-Order Memristive Neural Networks with Mixed Time-Varying Delays,ac9d35e602111aad6be2141978813b66675a53f8$$@$$fb8714605451418f604d0694b0bb5fb60c5f1e26
976cc273925a5f63790102a2e444e414e414662b,Adaptive finite-time synchronization control for fractional-order complex-valued dynamical networks with multiple weights,d1a7f3c9d1c5b8707aeff9daaf217f423bea0676$$@$$f143befc513c73e824c107b731630d77c1bbfd28$$@$$fb8714605451418f604d0694b0bb5fb60c5f1e26
4e976911aefcf7d7a144d92645de18b218525d27,Global Mittag-Leffler synchronization of fractional-order delayed quaternion-valued neural networks: Direct quaternion approach,0ca84ee22c77fc2d8e20ff71b31af2f283523c25$$@$$3cedd13121bee46d031c5210b59b8810b66c54f8$$@$$b9d81fae48e5def5351453e14c68977f571a1276$$@$$fb8714605451418f604d0694b0bb5fb60c5f1e26
fa4d26934f929237ca541e0e932e7ca63af4d4b7,Global synchronization of fractional-order quaternion-valued neural networks with leakage and discrete delays,0ca84ee22c77fc2d8e20ff71b31af2f283523c25$$@$$7df2307683705aa9806e2f50abf0f069d36abbb0$$@$$cbb88aec915558abf3b5f475600d2241b5bafec7$$@$$b9d81fae48e5def5351453e14c68977f571a1276$$@$$3cedd13121bee46d031c5210b59b8810b66c54f8$$@$$3c634e20bf510d12d28b5dfeb4659bc7adf2043f$$@$$c19ceb39c5b703549a7e21152271b6aa64ff7953$$@$$fb8714605451418f604d0694b0bb5fb60c5f1e26
56453602b6dc78a7431c15d97469bbb890a32a9c,Synchronization Analysis of Complex Dynamical Networks Subject to Delayed Impulsive Disturbances,3d51fe7018c4ebef8fd24f68c22ee0627f8fd860
21b9fb834514e4133f70cc73f6b11dd9e2d7ee8c,Non-fragile robust finite-time synchronization for fractional-order discontinuous complex networks with multi-weights and uncertain couplings under asynchronous switching,f35b89e80f3126cdc21f4f118c6136cf5febe8c4
3205a9aafa3c5da065062b209af1b24a6744aa24,Asymptotic stability and quantitative synchronization of fractional competitive neural networks with multiple restrictions,46a788ece2e735f926c086a0f85ee36d4bdc4466$$@$$fb8714605451418f604d0694b0bb5fb60c5f1e26
573e76e86ad672f1ad2362f885a295db820b4923,Projective quasi-synchronization of complex-valued recurrent neural networks with proportional delay and mismatched parameters via matrix measure approach,fb8714605451418f604d0694b0bb5fb60c5f1e26
825f596ac041230cf760961cff76471d8b78cb66,Adaptive synchronization of fractional-order complex-valued neural networks with time-varying delays,0ca84ee22c77fc2d8e20ff71b31af2f283523c25$$@$$46a788ece2e735f926c086a0f85ee36d4bdc4466$$@$$f143befc513c73e824c107b731630d77c1bbfd28$$@$$f35b89e80f3126cdc21f4f118c6136cf5febe8c4$$@$$3c634e20bf510d12d28b5dfeb4659bc7adf2043f$$@$$fb8714605451418f604d0694b0bb5fb60c5f1e26
1da443c57420f765c089e2b4d62cb063b3813c8f,S-Asymptotically ω-Periodic Solutions of Fractional-Order Complex-Valued Recurrent Neural Networks With Delays,3f0d94038554dc16edc3c1c63aae786121ba920b$$@$$fb8714605451418f604d0694b0bb5fb60c5f1e26
24dd26f40c067ac9105b7eadf1e5fd169ad0719a,Non-separation method-based robust finite-time synchronization of uncertain fractional-order quaternion-valued neural networks,0ca84ee22c77fc2d8e20ff71b31af2f283523c25$$@$$86a24fa015f82b959f0f3e6834ed3320a40c3d98$$@$$b9d81fae48e5def5351453e14c68977f571a1276$$@$$3c634e20bf510d12d28b5dfeb4659bc7adf2043f$$@$$3cedd13121bee46d031c5210b59b8810b66c54f8
0d6607d4c01ae00b9f9882ada2fd458c12575c96,Quasi-Projective Synchronization of Distributed-Order Recurrent Neural Networks,fb8714605451418f604d0694b0bb5fb60c5f1e26
