citationID,citationName,citedReferences
ad14dd7458fb8f4bc6eec25ce829f7fae1b0d372,Fuzzy reasoning based on generalized fuzzy If‐Then rules,74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
d10b3bf52ff4a1ad671444eab24391f4fcff6338,Fuzzy reasoning based on the extension principle *,74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
efdfec03d202b5d2614fa698252317033a4638c0,Bidirectional approximate reasoning for rule-based systems using interval-valued fuzzy sets,595e08b98d72bda0842c5970ff57ed67a1549cb3$$@$$5ab4717a3550bc76d0710040084da5abeaaf8312$$@$$cac75bd983dee0f5d18b514fecbe1d59b7ddbdbc$$@$$4b5e889135b0f52d02089be7e3251fa397b83829$$@$$240dd6cbecd1e5a81f1a79a8bfb44726c14895ed$$@$$df472e52968d6841a33be7244b6e2552d69be85e$$@$$3aae9194bc31dc6826b05f6ad610f71af9995bdf$$@$$b2cabf6bf832ed81cdbf8b40c4a7a340b4d5ce46$$@$$056267c08b76a2ea9880b6569680e9c9264684c0$$@$$252559d4b20c92db77e7586742d5a9d76c941a5c$$@$$48b9870f898e5e004072854d6f88ed5ef3211eea$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c$$@$$00b8ec0faa915b594bcdf2f875251fb5ebff1864$$@$$8ec5ae09348f529c1ac965593467da1747227e86$$@$$a8c0aab4fad3423d0c0ce00da2ded7a12cf9006c$$@$$3eef76ceeaf64f75037dae66f170bae8eaa83ff4
282404e6d9f8e3eecfaaca1e6c4df422794bd149,A study on fuzzy reasoning mechanism based on extension principle,74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
231936a99f5c8d8cb897e7911d4c6e140c94521b,Indicator of inclusion grade for interval-valued fuzzy sets. Application to approximate reasoning based on interval-valued fuzzy sets,3aae9194bc31dc6826b05f6ad610f71af9995bdf$$@$$5ab4717a3550bc76d0710040084da5abeaaf8312$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c$$@$$cac75bd983dee0f5d18b514fecbe1d59b7ddbdbc
75cc272a69bf5aece463f2fd477534633aa762b6,Multi-granulation interval-valued fuzzy probabilistic rough sets and their corresponding three-way decisions based on interval-valued fuzzy preference relations,4b5e889135b0f52d02089be7e3251fa397b83829
e34317879dde0ea3355c7fc3da236e62e5192638,Application of satisfactory degree to interval-valued intuitionistic fuzzy multi-attribute decision making,b2cabf6bf832ed81cdbf8b40c4a7a340b4d5ce46$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
392bf412526e5567ef35930b47a64bb38fff7d51,"On Similarity Measures for Fuzzy Sets with Applications to Pattern Recognition , Decision Making , Clustering , and Approximate Reasoning",5b1e32465a4fb1369b18f62ba6dd1c52809cc818
1a7918bc4a866165f07855b82ee2ec04220d1306,Fuzzy similarity measure based on fuzzy sets,5b1e32465a4fb1369b18f62ba6dd1c52809cc818
6e02fe2aa5d33d433207cca68199f5f395589733,Similarity measures of interval-valued fuzzy sets,5ab4717a3550bc76d0710040084da5abeaaf8312$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
48696ef9bf886ccc4664608bb3764883697b5b0d,Generation of Interval-Valued Fuzzy Negations from Trillas' Theorem. The Case of Interval Type-2 Fuzzy Sets,3aae9194bc31dc6826b05f6ad610f71af9995bdf
071d23e2e2b70c75ffee5e060e655780dd772d15,A new similarity measure between interval-valued intuitionistic fuzzy sets,4b5e889135b0f52d02089be7e3251fa397b83829$$@$$5b1e32465a4fb1369b18f62ba6dd1c52809cc818
1e54b18832d8a305420f4584c1b457eb804c4184,A decision making method based on weighted interval- valued fuzzy reasoning algorithm,a8c0aab4fad3423d0c0ce00da2ded7a12cf9006c$$@$$3aae9194bc31dc6826b05f6ad610f71af9995bdf$$@$$48b9870f898e5e004072854d6f88ed5ef3211eea$$@$$3eef76ceeaf64f75037dae66f170bae8eaa83ff4
a65d4cc37c56be6a7d52abd7a48a3d93efe27d9f,Interval-Valued Fuzzy Control,4b5e889135b0f52d02089be7e3251fa397b83829$$@$$00b8ec0faa915b594bcdf2f875251fb5ebff1864$$@$$3aae9194bc31dc6826b05f6ad610f71af9995bdf$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
2a00267cdb9face75e263ac4f6398d78e65be075,Interval-Valued Fuzzy Reasoning Based on Weighted Similarity Measure,cac75bd983dee0f5d18b514fecbe1d59b7ddbdbc$$@$$3aae9194bc31dc6826b05f6ad610f71af9995bdf$$@$$056267c08b76a2ea9880b6569680e9c9264684c0$$@$$48b9870f898e5e004072854d6f88ed5ef3211eea$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c$$@$$a8c0aab4fad3423d0c0ce00da2ded7a12cf9006c$$@$$3eef76ceeaf64f75037dae66f170bae8eaa83ff4
e16481090e139dece6598ffbbf297ae90f24d7b1,Extension Principle of Interval-Valued Fuzzy Set,3aae9194bc31dc6826b05f6ad610f71af9995bdf$$@$$5ab4717a3550bc76d0710040084da5abeaaf8312$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
7cd0d8cd8a226e1ffa7170cb32e521414bb5ed35,Generalizations of Information Granules,3aae9194bc31dc6826b05f6ad610f71af9995bdf
0653f0c7836b6551ea6b474c985f261c6f9cc860,Fuzzy Pr/T Net Representation of Interval-valued Fuzzy Set Reasoning,00b8ec0faa915b594bcdf2f875251fb5ebff1864$$@$$3aae9194bc31dc6826b05f6ad610f71af9995bdf$$@$$5ab4717a3550bc76d0710040084da5abeaaf8312$$@$$5b1e32465a4fb1369b18f62ba6dd1c52809cc818
