citationID,citationName,citedReferences
38e0dbe0554240b342cdc11867659818342e75e7,An adaptive differential evolution algorithm based on belief space and generalized opposition-based learning for resource allocation,55238adbd3d78dc83cf906240727be02f6560470$$@$$6f9d7dd00e57381cdc6fe094c6583d7e45a94940$$@$$b297396246f796b31363b74767055d0c9ec71670
7340e47ac8f0da4f86ed13b8bde650820148eef4,Multi-level thresholding segmentation for pathological images: Optimal performance design of a new modified differential evolution,1c340a2f4030137cc393990b0146034ca616f656
f114649208936e8031b73e8dc102feaeed3e745e,A parallel based evolutionary algorithm with primary-auxiliary knowledge,aa67babb7362000237e7e4dd0068b0d80b36cdf6
18e1b22d151afae217bb8c874b54ab1e1a9d3339,Optimal inspection and advance payment policy for deteriorating items using differential evolution metaheuristic,aa67babb7362000237e7e4dd0068b0d80b36cdf6
cd369924181ec9da8fbb89d85188975632d7f423,Comparative Study on the Synthesis of Path-Generating Four-Bar Linkages Using Metaheuristic Optimization Algorithms,aa67babb7362000237e7e4dd0068b0d80b36cdf6
daeb715d8dea4335af0175b2f7891335b8c5234c,Measuring the Effects of Increasing Dimensionality on Fitness-Based Selection and Failed Exploration,aa67babb7362000237e7e4dd0068b0d80b36cdf6
715cc7b324acd8091dbaae33edd8f27939ec53e9,An Adaptive Differential Evolution with Mutation Strategy Pools for Global Optimization,55238adbd3d78dc83cf906240727be02f6560470$$@$$1c340a2f4030137cc393990b0146034ca616f656$$@$$6eb6a1e543c874271217911f0cb0786090d462ae$$@$$4b7595bc5e1b8b04c249c3272b0566d4432faf2c$$@$$85694d78476eba4312fc95d028bfd55556610316$$@$$70bbf6c3e7d8cb302c82ab0a95302f74de8148f4$$@$$aa67babb7362000237e7e4dd0068b0d80b36cdf6
2ea613979562ff6a5498e747e21948663a2eb434,Adaptive Multi-subpopulation based Differential Evolution for Global Optimization,bb06c6c9c8fa02ff8b424b57ce7c742a18c3c0ac$$@$$c5aca9f658c445902a12fdea4492108476b7854d$$@$$ca7605b6625b973f6ac626147ed2923d7c1ec534$$@$$6eb6a1e543c874271217911f0cb0786090d462ae$$@$$4b7595bc5e1b8b04c249c3272b0566d4432faf2c$$@$$5a4c3b779dd63f4c81fc52fd75645113cdcca299$$@$$d18fccc485135f895b1280208735941d764bb108$$@$$aa67babb7362000237e7e4dd0068b0d80b36cdf6
901bc73c4f0ec2be9fb544359fec0519ab274d24,Multiobjective optimization of nuclear microreactor reactivity control system operation with swarm and evolutionary algorithms,4b7595bc5e1b8b04c249c3272b0566d4432faf2c$$@$$aa67babb7362000237e7e4dd0068b0d80b36cdf6
21da111cf112a5fcb3925f3ddf056e379fb92bd7,An adaptive differential evolution framework based on population feature information,4721b02cc102a06fa2b3546f3866e7bfe0f97372$$@$$4b7595bc5e1b8b04c249c3272b0566d4432faf2c$$@$$aa67babb7362000237e7e4dd0068b0d80b36cdf6$$@$$5a4c3b779dd63f4c81fc52fd75645113cdcca299
1ed63fa8d5ccac67c1f7884a50c51af01a00076a,Multi-strategy adaptive cuckoo search algorithm for numerical optimization,1c340a2f4030137cc393990b0146034ca616f656$$@$$5a4c3b779dd63f4c81fc52fd75645113cdcca299$$@$$4b7595bc5e1b8b04c249c3272b0566d4432faf2c
8ccb859c5e27e1d66f7d62827de3c7d0ee014890,Research on natural computing method of multi-spatially cooperative game based on clustering,4b7595bc5e1b8b04c249c3272b0566d4432faf2c$$@$$aa67babb7362000237e7e4dd0068b0d80b36cdf6
503bc27224cb6c2e14e1773d0453b6c7f909d2e0,Probabilistic Analysis of Search Performance of Differential Evolution Algorithm in Low-Dimensional Case,55238adbd3d78dc83cf906240727be02f6560470$$@$$1c340a2f4030137cc393990b0146034ca616f656$$@$$ca7605b6625b973f6ac626147ed2923d7c1ec534$$@$$4b7595bc5e1b8b04c249c3272b0566d4432faf2c$$@$$5a4c3b779dd63f4c81fc52fd75645113cdcca299$$@$$4721b02cc102a06fa2b3546f3866e7bfe0f97372$$@$$aa67babb7362000237e7e4dd0068b0d80b36cdf6
c3de65260007ae19b83469f130d0ebf54bfa427b,An innovative quadratic interpolation salp swarm-based local escape operator for large-scale global optimization problems and feature selection,bb06c6c9c8fa02ff8b424b57ce7c742a18c3c0ac
010123e091200ad18de7d0432c5f7830251b17ac,A meta-evolutionary selection of constituents in ensemble differential evolution algorithm,55238adbd3d78dc83cf906240727be02f6560470$$@$$1c340a2f4030137cc393990b0146034ca616f656$$@$$4b7595bc5e1b8b04c249c3272b0566d4432faf2c$$@$$5a4c3b779dd63f4c81fc52fd75645113cdcca299$$@$$85694d78476eba4312fc95d028bfd55556610316$$@$$aa67babb7362000237e7e4dd0068b0d80b36cdf6
